5.781973777059118191e+00 3.146770370484043067e+00 3.793779368893763788e-03 3.444619999999999800e-03 7.170857205000000000e+09
5.247352012641766983e+00 1.858552139597213770e+00 1.320733395548078816e-03 2.323089999999999877e-03 6.742738147000000000e+09
6.376495072361647587e+00 2.871344720406914686e+00 8.475018851095405051e-03 7.828150000000000733e-03 6.373292073000000000e+09
4.796857544751473412e+00 2.520940785518221983e+00 6.253168409070094559e-03 6.328180000000000090e-03 9.702582896000000000e+09
4.727299531872245275e+00 1.373358669629518358e+00 5.259745448366987767e-04 1.343449999999999939e-03 8.894053354000000000e+09
6.686765301784464377e+00 1.898034267589847168e+00 1.303523042369390990e-03 2.210929999999999840e-03 3.282363277000000000e+09
8.454566080036428843e+00 1.722292513293870897e+00 1.191844655237735877e-03 2.352369999999999895e-03 6.224308270000000000e+09
4.801404448139297898e+00 1.182669297570468903e+00 1.276102259142001790e-03 2.981399999999999936e-03 5.876001095000000000e+09
4.969395488160191832e+00 1.434892229411092623e+00 1.367888670677364603e-03 2.707160000000000122e-03 4.556118763000000000e+09
4.418079054139624873e+00 1.883143738096041409e+00 1.547096738032805417e-03 3.344950000000000180e-03 9.116971006000000000e+09
5.919287774478920738e+00 1.817076858730792610e+00 1.213834277124428013e-03 2.146589999999999870e-03 8.869938853000000000e+09
4.230115817851245907e+00 2.213341179434163752e+00 3.910900953997786290e-03 4.563689999999999587e-03 2.246627034000000000e+09
5.989467739641455069e+00 2.577860593687233415e+00 5.862913265983601442e-03 5.440709999999999644e-03 5.371017130000000000e+09
5.104113597879723407e+00 1.819703478831967036e+00 2.279857784800168145e-03 3.545620000000000195e-03 5.867750330000000000e+08
3.997900908020320276e+00 2.997142762115345693e+00 8.370196989516210176e-03 7.511849999999999604e-03 2.138732541000000000e+09
4.903632964738574351e+00 2.826740930476215663e+00 2.820551476364326592e-03 3.404040000000000104e-03 6.624016282000000000e+09
5.840060409457647594e+00 2.213417950010251989e+00 2.205118934708270254e-03 3.499620000000000161e-03 4.529022810000000000e+09
5.177272166512289608e+00 2.952913988874052542e+00 6.938659150091324584e-03 6.026209999999999727e-03 7.859610230000000000e+09
6.971897196212180958e+00 3.820314810962010199e+00 4.202206588389143828e-03 3.183549999999999835e-03 5.359981909000000000e+09
5.864175204269579389e+00 2.612619755556411238e+00 6.100677931779006045e-03 5.873360000000000213e-03 6.113962839000000000e+09
1.002245390483995990e+01 1.478534242787000519e+00 1.205966904487663308e-03 2.091249999999999793e-03 5.367801880000000000e+08
4.784750368169497392e+00 2.469176688005689790e+00 7.997001698343730175e-03 7.378449999999999939e-03 4.174354029000000000e+09
6.487911887446116133e+00 2.508543692420331706e+00 6.356792605209327963e-03 6.076909999999999604e-03 5.005018661000000000e+09
6.190610682002338550e+00 2.200940007270226761e+00 1.218353645095099011e-03 2.661919999999999911e-03 2.645158467000000000e+09
6.247884741778553241e+00 1.690378193988581135e+00 1.538926273847889383e-03 2.610170000000000198e-03 7.517156386000000000e+09
9.296260025103402214e+00 1.877563152118741030e+00 1.902478415147355710e-03 2.998989999999999989e-03 9.687380107000000000e+09
8.006467568077729524e+00 1.897316824516356970e+00 2.422357403124245339e-03 4.052469999999999857e-03 7.151068042000000000e+09
8.154111038791707955e+00 3.265720711160188472e+00 3.172799110685884522e-03 3.229730000000000101e-03 8.093780120000000000e+09
5.749506156056320094e+00 2.289215422400594058e+00 2.062505666237765978e-03 2.974940000000000136e-03 2.330141131000000000e+09
7.505518184571969620e+00 6.017864653111171691e+00 2.968728665332585198e-02 1.089430000000000086e-02 4.152302165000000000e+09
6.135670174951864730e+00 5.279453502552962973e+00 1.585747432911042282e-02 7.360819999999999690e-03 9.831984113000000000e+09
4.869198445643974082e+00 1.762414932268114409e+00 2.009152884557028045e-03 2.887699999999999989e-03 8.147912226000000000e+09
5.804192489909960173e+00 2.590162778831815782e+00 4.800229327371154965e-03 5.293759999999999785e-03 6.583857590000000000e+08
4.480183528645106605e+00 3.019383892456684482e+00 1.445613663606737376e-02 1.038700000000000040e-02 1.848153021000000000e+09
5.436867728390260446e+00 3.639301933171373626e+00 6.717883772903971741e-03 5.299670000000000249e-03 3.364467920000000000e+09
4.132439763967699520e+00 2.137449699330488784e+00 8.313092797878575066e-03 9.491549999999999640e-03 4.850886472000000000e+09
6.607882245789648223e+00 1.894319393011879793e+00 1.344246370516327151e-03 2.316589999999999882e-03 1.292135701000000000e+09
5.171510098606625583e+00 1.642685810954004566e+00 1.966135156464448534e-03 3.846350000000000116e-03 3.158173655000000000e+09
8.016868560635638019e+00 2.191673176353562624e+00 5.095857153640475853e-03 5.660659999999999650e-03 2.853276140000000000e+08
4.282886908610483268e+00 3.347880698429601232e+00 1.177519454796960297e-02 8.241000000000000061e-03 9.018909290000000000e+08
4.185585528405002087e+00 2.450153489729477219e+00 5.200132982630527832e-03 5.501510000000000254e-03 5.373983698000000000e+09
3.992807318618099011e+00 1.860440171196893866e+00 3.343997297207291358e-03 4.743700000000000000e-03 2.091143041000000000e+09
4.556331413152003407e+00 1.827751605380448341e+00 1.191636526289885194e-03 2.802400000000000030e-03 6.533162154000000000e+09
6.747316916477867466e+00 2.569823096503853765e+00 5.638327923187504143e-03 5.082459999999999582e-03 5.578893669000000000e+09
9.388142140124870139e+00 3.343049024568001570e+00 8.582379024840759013e-03 5.616930000000000013e-03 6.493605373000000000e+09
6.960499999977593610e+00 3.101542685082502526e+00 4.797732376417272217e-03 4.976892999999998728e-03 6.831604283000000000e+09
7.315046922612598479e+00 3.158310122821514909e+00 1.005327485430541554e-02 6.488899999999999703e-03 2.464964650000000000e+08
4.972375396550019921e+00 3.756655684563801056e+00 8.838139087339526301e-03 7.208179999999999796e-03 3.718867130000000000e+09
8.453621579411192855e+00 1.291481604936268512e+00 7.135160794352606462e-04 1.922152916666666073e-03 1.878931188000000000e+09
6.251713029547357081e+00 2.478778241479149269e+00 4.872581048630700122e-03 5.755490000000000259e-03 4.753203774000000000e+09
5.099689620912595700e+00 2.665005240643965490e+00 8.395208324093381830e-03 7.520759999999999598e-03 1.199291492000000000e+09
4.494867204235637459e+00 2.408197234138433895e+00 8.835970302068443458e-03 8.261390000000000400e-03 4.501630249000000000e+09
9.636731465613440406e+00 2.052988123422640143e+00 3.857406080514943093e-03 4.447590000000000397e-03 5.351145657000000000e+09
5.175833555480719106e+00 2.535742730143273782e+00 5.431378205328982710e-03 4.970630000000000187e-03 4.568636915000000000e+09
4.706384597522234259e+00 3.618579499344697137e+00 6.708774020195078930e-03 4.881100000000000196e-03 6.690047800000000000e+07
6.805533344029847775e+00 3.295852203556859816e+00 4.524531687641194025e-03 3.395009999999999955e-03 4.290230788000000000e+09
3.466082760344884051e+00 3.285530721369165796e+00 9.230449247884886174e-03 8.681950000000000778e-03 9.577731848000000000e+09
5.053770310022796863e+00 1.918335281556301952e+00 3.458312969873267480e-03 4.744080000000000345e-03 1.024105660000000000e+08
5.432393265010762917e+00 1.586109313712593893e+00 3.582998858547087155e-03 5.298549999999999961e-03 7.401024083000000000e+09
4.316566827665959671e+00 3.332452218952995704e+00 9.617301916172469461e-03 7.520070000000000227e-03 4.758915141000000000e+09
5.510953766933305076e+00 1.257708978117427323e+00 1.567585834409449767e-03 3.129780384615383788e-03 3.988739977000000000e+09
9.456481471974065300e+00 1.593072668391528390e+00 8.318587379356745786e-04 1.513030000000000061e-03 9.624345404000000000e+09
6.641972284996628950e+00 2.502784755601322075e+00 1.023224901386520988e-02 7.959420000000000037e-03 6.184419865000000000e+09
5.595244725724676016e+00 1.776059952514164264e+00 2.889675138898683323e-03 3.948319999999999955e-03 7.589303200000000000e+07
4.874737139119941887e+00 1.903988281027628515e+00 1.543952497033602555e-03 2.812269999999999961e-03 8.465589829000000000e+09
4.182616113041453865e+00 2.314850242193779106e+00 3.115044950562099058e-03 3.956760000000000138e-03 7.557263432000000000e+09
4.833648402979143555e+00 3.073833931562330424e+00 6.762197783410639484e-03 5.726110000000000401e-03 9.906981104000000000e+09
3.891723771425908751e+00 3.680153492664679504e+00 2.107643821373845344e-02 1.314549999999999920e-02 3.498904088000000000e+09
7.671095058788281129e+00 1.703289298306191579e+00 6.932632918152112703e-04 1.789210000000000063e-03 1.852503096000000000e+09
8.237663327091626186e+00 2.956743276755288363e+00 1.208215309626075977e-02 8.967799999999999730e-03 5.292678340000000000e+09
4.367074805018924089e+00 2.315010749428614734e+00 5.043780646560544999e-03 5.752000000000000168e-03 3.149832390000000000e+08
6.751588800572090321e+00 3.211920121474354239e+00 3.608468503083523717e-03 2.942839999999999952e-03 8.173847889000000000e+09
5.997772728197564795e+00 2.443598405378247129e+00 2.352381033021719216e-03 3.323060000000000076e-03 3.216083210000000000e+08
4.936038020963800399e+00 3.551910328158828900e+00 5.149429008826135641e-03 4.227189999999999594e-03 7.937813399000000000e+09
3.971339557199701886e+00 1.701947602777019508e+00 3.009426800493220262e-03 4.173020000000000375e-03 7.386665620000000000e+08
4.625089799498530496e+00 1.374353328804174934e+00 1.145251054221922866e-03 2.112539999999999991e-03 1.746267658000000000e+09
5.723565684493507888e+00 2.390589465809536573e+00 4.194785382262742647e-03 4.977739999999999596e-03 9.092625861000000000e+09
5.602454971195252043e+00 1.866785995679580923e+00 1.329956177084351933e-03 2.646840000000000130e-03 4.316975869000000000e+09
5.589123513731481196e+00 1.597509142018107120e+00 3.399023490461336623e-03 5.377230000000000204e-03 2.445463071000000000e+09
5.303258547249762422e+00 3.880179453676339207e+00 9.722178399950936675e-03 6.689419999999999741e-03 6.708150233000000000e+09
5.988313786227364766e+00 2.214019769314766073e+00 3.509307941607820933e-03 4.197740000000000152e-03 9.200617997000000000e+09
3.944193986672510643e+00 4.114378377514459117e+00 2.274840288972260205e-02 1.294919999999999925e-02 7.669267866000000000e+09
6.607877344290901789e+00 2.735845415867730779e+00 8.664094130603192112e-03 8.334269999999999526e-03 8.216181289000000000e+09
4.203825817174357660e+00 3.343846047821390499e+00 9.746490020149383912e-03 7.567520000000000323e-03 5.447931387000000000e+09
5.981859097889965504e+00 2.579856168382049564e+00 6.815100569424454788e-03 5.872760000000000306e-03 1.696203264000000000e+09
4.440787964806149901e+00 1.711240120447955260e+00 1.066299723190206441e-03 2.427149999999999880e-03 1.244118325000000000e+09
5.329120775189365666e+00 3.665212047510822746e+00 6.789433406791337694e-03 5.874230000000000250e-03 1.569738506000000000e+09
6.541041817767118793e+00 2.422269672992525269e+00 6.333869004695479032e-03 6.090090000000000260e-03 2.055508440000000000e+09
4.754919249065913789e+00 1.627148174551296345e+00 3.224550166179825615e-03 4.903710000000000360e-03 4.271612614000000000e+09
4.434084975752363711e+00 1.922030047168729938e+00 6.506135965768710359e-03 7.611530000000000032e-03 1.543792029000000000e+09
5.350128279012224652e+00 1.646596975005986119e+00 2.116512505597751247e-03 3.281350000000000152e-03 1.948381555000000000e+09
6.314105270846390283e+00 3.325110839998585366e+00 5.492643569588498940e-03 4.988049999999999949e-03 9.810532278000000000e+09
4.059057870633348664e+00 1.682527989653299860e+00 1.685315542643216549e-03 3.045099999999999803e-03 8.552302351000000000e+09
4.776839618199771209e+00 2.642342923099820773e+00 2.815773100857478766e-03 3.724050000000000017e-03 9.891155372000000000e+09
5.589126031024389540e+00 3.214197312473625612e+00 1.597861967001174693e-02 1.020899999999999933e-02 6.118980486000000000e+09
3.908697020863638905e+00 2.495745778475674914e+00 7.070648428807699976e-03 6.935919999999999933e-03 2.792136275000000000e+09
8.789137711520544016e+00 1.671218555754288460e+00 4.899016464291418207e-04 1.371489999999999949e-03 7.307357382000000000e+09
5.941263409180170818e+00 3.164284474485338894e+00 4.296539913208533359e-03 5.024920000000000428e-03 2.516209290000000000e+08
4.840283494674936904e+00 1.939494694693562726e+00 2.614499885485846702e-03 3.627410000000000183e-03 1.809713130000000000e+09
8.063935936319744258e+00 1.568268460187153268e+00 1.191345760031229262e-03 2.277209999999999998e-03 2.797460979000000000e+09
7.153576936609725045e+00 1.355253927404275638e+00 1.240938391495756627e-03 2.707359999999999801e-03 6.173695055000000000e+09
5.146197231944315220e+00 2.413539942413799544e+00 5.888855260886174774e-03 5.914840000000000202e-03 5.846454611000000000e+09
7.500149024495890160e+00 2.441582755130875970e+00 6.064704854475593335e-04 1.574850000000000035e-03 1.359621140000000000e+09
4.710998001427297410e+00 1.814331428108225897e+00 2.026872350507746834e-03 3.605909999999999931e-03 2.853543837000000000e+09
5.645504421844604437e+00 1.911972658413979120e+00 2.403360128731163101e-03 4.968700000000000373e-03 3.236301098000000000e+09
5.016746630737835666e+00 2.065982576765645895e+00 1.632296983028409202e-03 2.626850000000000018e-03 4.396307426000000000e+09
6.705706642985819421e+00 1.247623641201270228e+00 4.981928038399684958e-04 1.501301666666667858e-03 5.707591332000000000e+09
4.618808899031993320e+00 1.546620274539190376e+00 3.205033901628601134e-03 4.635039999999999993e-03 1.446503267000000000e+09
6.052686384821831744e+00 3.540225009846560855e+00 7.319413819534236788e-03 6.001450000000000187e-03 7.413252934000000000e+09
5.044394793399607835e+00 2.923258620148481590e+00 4.730760152121166011e-03 4.496410000000000164e-03 1.846890856000000000e+09
5.949757463358734455e+00 1.733975717984021392e+00 1.592548068489519665e-03 2.967950000000000015e-03 9.805642085000000000e+09
6.244878834866922190e+00 1.439018034538172008e+00 5.075205410757543164e-04 1.740769999999999991e-03 6.811871422000000000e+09
4.873429159513103848e+00 1.989334837775806442e+00 6.536714386553805350e-03 8.290989999999999818e-03 2.898887609000000000e+09
5.701485236453957661e+00 3.307216463773361870e+00 1.700159897509556650e-02 1.141720000000000061e-02 4.579821150000000000e+08
5.706633289115849550e+00 1.945305856318702675e+00 2.260028880729568566e-03 3.177269999999999834e-03 4.202990364000000000e+09
4.014389908621321723e+00 2.888630872045871545e+00 8.532102562108657973e-03 7.934190000000000687e-03 6.994767505000000000e+09
9.279774734119881074e+00 1.458285918377432600e+00 3.120103086752309268e-04 9.805580000000000806e-04 8.599686540000000000e+09
6.047329516162832874e+00 2.386985021688478259e+00 4.373276228511684995e-03 4.303089999999999866e-03 4.253825360000000000e+09
8.089461700873851413e+00 1.897806763040058575e+00 1.952823064743670076e-03 2.958779999999999830e-03 6.175088574000000000e+09
5.732135585108289355e+00 2.187179157845466904e+00 4.415287513902089664e-03 5.126320000000000182e-03 5.507193837000000000e+09
4.835220735617564713e+00 3.783733577597158781e+00 7.621249589411410383e-03 5.867309999999999713e-03 9.632373982000000000e+09
4.326584573015640700e+00 1.954547782555740909e+00 3.101386167241254512e-03 4.398860000000000096e-03 8.959385447000000000e+09
6.289277301738227521e+00 2.845956441670641990e+00 1.779284712933714135e-03 2.265230000000000021e-03 1.360568540000000000e+09
4.104357172275929777e+00 2.338761863213640435e+00 1.049955496417497719e-02 9.908459999999999143e-03 4.534555045000000000e+09
1.122472330660158057e+01 1.753842713114141638e+00 4.541379326808810818e-03 4.558669999999999910e-03 6.993284265000000000e+09
4.703848585687982364e+00 2.132056951331513961e+00 4.860468417142095772e-03 6.128569999999999851e-03 5.026301941000000000e+09
5.759722459966456931e+00 2.911708708845926807e+00 5.636726648206521334e-03 5.168050000000000421e-03 1.593898246000000000e+09
6.401732410971547438e+00 1.530105512197956985e+00 1.402302579231625573e-03 2.734639999999999987e-03 1.862531438000000000e+09
5.860052815818656669e+00 2.107420965865972828e+00 6.676646393998159675e-04 1.578909999999999992e-03 8.360222813000000000e+09
6.365176825190535403e+00 2.946937136332924201e+00 1.890861707588165769e-03 2.250480000000000015e-03 9.189453353000000000e+09
5.010455794719092637e+00 2.121263474228283208e+00 3.903040150008076255e-03 4.640939999999999649e-03 4.043854362000000000e+09
5.741560622862575514e+00 2.316048341895799112e+00 3.376813922806358014e-03 4.460949999999999985e-03 1.923790000000000000e+07
4.165124917415769623e+00 2.892139346277468714e+00 4.427459589013102957e-03 4.791669999999999610e-03 1.420485621000000000e+09
5.380191155040741080e+00 2.548712435188652758e+00 1.069271272910668653e-02 8.811360000000000720e-03 3.603295303000000000e+09
4.357157624032840459e+00 2.794321508119056663e+00 4.674528128741364634e-03 5.339860000000000093e-03 2.449814660000000000e+09
5.960497729941487854e+00 1.341975253486776598e+00 1.034848034083565719e-03 2.673640000000000131e-03 7.131979997000000000e+09
5.784244774431500424e+00 2.125227381581752617e+00 7.985687318520139077e-03 7.718690000000000273e-03 2.418703799000000000e+09
5.742642691324087778e+00 1.696592196388669649e+00 2.156243433186088524e-03 3.621779999999999791e-03 8.522538044000000000e+09
6.187053850342381978e+00 2.019237392901440220e+00 4.035333881834666375e-03 5.199650000000000105e-03 3.225315990000000000e+08
4.196304341487320677e+00 4.469912643141573660e+00 7.307546848160413264e-03 5.362269999999999710e-03 8.146025148000000000e+09
4.326659376850660266e+00 2.472428456451850831e+00 2.332131230875332181e-03 3.779479999999999992e-03 6.908893276000000000e+09
6.379723992035364333e+00 2.255138575032046067e+00 5.940877367219787354e-03 6.551709999999999652e-03 8.788742917000000000e+09
6.223322614825191224e+00 2.368749101087014530e+00 1.871937418297792621e-03 2.468109999999999922e-03 2.983083820000000000e+08
6.897352597546007935e+00 1.782419191804194725e+00 1.917602930973032627e-03 3.511989999999999990e-03 6.949860072000000000e+09
4.966594785363917630e+00 1.899476726859659514e+00 2.681975209616764121e-03 4.384191428571428302e-03 4.952459223000000000e+09
5.854456034548591425e+00 1.830722898432097123e+00 1.445226859778702636e-03 2.801380000000000016e-03 8.331819476000000000e+09
6.987307209531866015e+00 3.353289427857757854e+00 4.310618382847538829e-03 4.009419999999999651e-03 7.806050570000000000e+09
3.977208773812425768e+00 2.341117158447398428e+00 1.189108971879752896e-02 1.203079999999999948e-02 3.123612552000000000e+09
5.937696486385476646e+00 1.845188491962852062e+00 1.739631770767630222e-03 2.876000000000000084e-03 7.646381102000000000e+09
7.591907243736044641e+00 2.474220830137973337e+00 5.458280332246190011e-03 4.813669999999999928e-03 5.595816140000000000e+09
6.745757361914950678e+00 3.057865382927304587e+00 6.140017411972416468e-03 6.564219999999999951e-03 3.528024616000000000e+09
6.090666086745699204e+00 3.753631737080352249e+00 1.608538251444059652e-02 1.078299999999999918e-02 1.807058527000000000e+09
6.620183587209611531e+00 2.326427146618919917e+00 3.050719868365296249e-03 3.577359999999999915e-03 5.894155119000000000e+09
5.230392599750577354e+00 3.055338324095428604e+00 5.165688661587596216e-03 5.337950000000000160e-03 7.267916253000000000e+09
4.893438820424313995e+00 2.688710371470480087e+00 3.499213414181408938e-03 3.858560000000000028e-03 1.903804672000000000e+09
5.108881739077363981e+00 2.616678748265169219e+00 4.214648288095074365e-03 4.067059999999999946e-03 9.328425315000000000e+09
1.320805873559634769e+01 3.778882686335611307e+00 6.866310605427255673e-03 4.491010000000000141e-03 5.050434010000000000e+08
5.384904764087479201e+00 2.196265631956646480e+00 1.686350910191528139e-03 2.303980000000000177e-03 4.769195068000000000e+09
9.371218544239853898e+00 1.987860258301336946e+00 8.334331177751981914e-04 1.558670000000000064e-03 8.950007533000000000e+09
5.650366571486990175e+00 1.786717992273293198e+00 1.730653759539077866e-03 3.168590000000000208e-03 7.447242798000000000e+09
4.568666291276327840e+00 2.273345801685722645e+00 5.643347154670495976e-03 6.834820000000000131e-03 8.942652979000000000e+09
7.926096258340629142e+00 1.239192962723291158e+00 7.958853114316240610e-04 1.767329999999999899e-03 1.322555879000000000e+09
5.254144676532368941e+00 1.573459295076595321e+00 1.908919582701205670e-03 3.385430000000000036e-03 8.964978467000000000e+09
5.311621275990494162e+00 1.951763693403730571e+00 6.880133493210234888e-03 8.675270000000000550e-03 2.683674919000000000e+09
6.103870101292634409e+00 2.078407291953678904e+00 4.445136745113533079e-03 5.443319999999999756e-03 8.213731869000000000e+09
4.544417582410360090e+00 2.142410029389859805e+00 2.771920669531448712e-03 4.315150000000000236e-03 1.545876380000000000e+08
4.952255614364280412e+00 2.652165670911465156e+00 5.216002524250674954e-03 4.680319999999999966e-03 5.808790682000000000e+09
5.587852801709359163e+00 1.581538372293455286e+00 1.162760966060491464e-03 2.245630000000000195e-03 3.911764256000000000e+09
5.001145401990505945e+00 2.667572700735825197e+00 1.143080165747937388e-02 9.375100000000000794e-03 6.163798715000000000e+09
6.057619938461866305e+00 2.375153037552919066e+00 2.029617170798565448e-03 2.955440000000000150e-03 9.912469375000000000e+09
8.894780155913649011e+00 1.370803930345181998e+00 2.092727472035718411e-04 7.847890000000000378e-04 3.158463518000000000e+09
7.666181509434982111e+00 1.739285008810795174e+00 1.345013651925276938e-03 2.557279999999999883e-03 8.043912638000000000e+09
4.339521763319077685e+00 2.242575016674669630e+00 3.991636443143053298e-03 5.275750000000000058e-03 8.253146412000000000e+09
5.028420988989615203e+00 2.571050395780958731e+00 4.371443559252435190e-03 4.835560000000000032e-03 3.651705319000000000e+09
5.510548533148889483e+00 2.344189139707814729e+00 7.475771538822300992e-03 7.121180000000000392e-03 9.836222680000000000e+08
4.673682768501757678e+00 4.288695919565416403e+00 1.323015202813405261e-02 7.912930000000000311e-03 2.616621264000000000e+09
4.527830192571155266e+00 2.384643120068280275e+00 1.788469715469986421e-03 2.558490000000000070e-03 4.675055252000000000e+09
5.272427234894893289e+00 1.398943742521674860e+00 1.470535099999263021e-03 3.291619999999999876e-03 1.288904534000000000e+09
7.554757736608065599e+00 2.634488039550171745e+00 6.896534895355189466e-03 6.994979999999999601e-03 4.590251604000000000e+09
6.874905476375190894e+00 3.433700686322981088e+00 6.431955610197944741e-03 5.483000000000000027e-03 4.065145705000000000e+09
4.982378445768544495e+00 2.753232246944405048e+00 5.135035648743819549e-03 5.285739999999999710e-03 9.592203839000000000e+09
7.279299788026953877e+00 3.355607883216012333e+00 6.233943709428233643e-03 4.747930000000000032e-03 9.546777141000000000e+09
4.314656881844038061e+00 2.296436201179779868e+00 5.990426288633352546e-03 6.704800000000000343e-03 9.644746064000000000e+09
6.837238865328638227e+00 1.463738592790962079e+00 1.033816425454446098e-03 2.358939999999999908e-03 5.040786415000000000e+09
4.825893536272605644e+00 2.249353849663139115e+00 1.614150877160824837e-03 2.837839999999999894e-03 9.316144503000000000e+09
5.451755289390662895e+00 1.476349871760908483e+00 2.566414102237227299e-03 4.019840000000000219e-03 6.907357370000000000e+08
5.974509944319302157e+00 3.777680689930221547e+00 8.684497916172479251e-03 6.555990000000000255e-03 3.260107682000000000e+09
8.649968796095961920e+00 2.125328805505531715e+00 1.647341732050631785e-03 2.457700000000000162e-03 3.949278972000000000e+09
4.761964805324810257e+00 4.356846403264257539e+00 1.098838650942601802e-02 6.822339999999999655e-03 9.349908991000000000e+09
6.256423464071613871e+00 3.019078546082429870e+00 8.390351970179336927e-03 6.251010000000000420e-03 1.421107119000000000e+09
4.351626444979382669e+00 2.860917895378173981e+00 6.294029467189259965e-03 5.735559999999999790e-03 7.802074373000000000e+09
7.486202473253671386e+00 1.847178679045946126e+00 1.461792012055347341e-03 2.315020000000000099e-03 4.237288091000000000e+09
6.408197238534342866e+00 2.541915795850865134e+00 3.063858580547318151e-03 4.028949999999999892e-03 5.808441136000000000e+09
5.238104773245550128e+00 2.029759224676284113e+00 2.765387547823496862e-03 3.644559999999999814e-03 3.218208894000000000e+09
5.927177295486825592e+00 1.339351701696107177e+00 9.153280797348087913e-04 2.120050000000000059e-03 3.016681802000000000e+09
4.958099154398589725e+00 2.461248231322759938e+00 3.087554105885536183e-03 3.603709999999999986e-03 8.552048285000000000e+09
5.212519623493538035e+00 1.631791698608615837e+00 1.249469142828170962e-03 2.454739999999999960e-03 9.611778272000000000e+09
4.498930318253364646e+00 2.324061003434881645e+00 6.261800726482668819e-03 5.839549999999999776e-03 6.634409189000000000e+09
7.152959818696349004e+00 4.500181489421041903e+00 9.350263560695432075e-03 5.727750000000000202e-03 5.525503630000000000e+08
8.216681228407576754e+00 3.061130141350003608e+00 1.934387558257106210e-03 2.443750000000000176e-03 6.171716822000000000e+09
8.787149451057670646e+00 1.418935390171460531e+00 9.067218330182928894e-04 2.300120000000000116e-03 5.891881467000000000e+09
5.406754082879865919e+00 1.276707599330745957e+00 7.971886541461000245e-04 1.824059999999999961e-03 9.128212535000000000e+09
7.465482211650407152e+00 2.408269054923966035e+00 1.083272640851469168e-02 1.101019999999999950e-02 9.921074933000000000e+09
